rajatisid,rajatisnimi,kompleks,liik,omandiliik,ehstaatus,om_oigvorm_id,omaniknimi,omanikregkood,va_oigvorm_id,valdajanimi,valdajaregkood,kaart_laius,kaart_pikkus,maakond,maakond_kood,kov,asustusyksus,asustusyksus_kood,riietusruumidemahutavus,objektid,objektnimi,tehnseisukord,spordialad
1736,Tootsi Lasteaed-Põhikooli staadion,,Staadion,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Tootsi Lasteaed-Põhikool,75000667,58.585817,24.781551,Pärnumaa,68,Põhja-Pärnumaa,Tootsi alev,8316,32,2457,Staadion,Rahuldav,Kergejõustik
1739,Tootsi terviserada,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Põhja-Pärnumaa Vallavalitsus,77000234,Kohaliku omavalitsuse üksus,Tootsi Kultuuri- ja Spordikeskus,75000727,58.58294465,24.79314795,Pärnumaa,68,Põhja-Pärnumaa,Tootsi alev,8316,0,1662,Tootsi terviserada,Rahuldav,Tervisejooks ja -kõnd
2382,Tõravere mänguväljak,,"Muu vabas õhus asuv spordiobjekt, Tenniseplats, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Riiklik üksus,Tartu Ülikool,74001073,Kohaliku omavalitsuse üksus,Nõo vallavalitsus,75007942,58.26654,26.468296,Tartumaa,79,Nõo,Tõravere alevik,8512,0,4661,Tenniseväljak,Rahuldav,Tennis
2390,Torgu spordisaalid,,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,57.97745912,22.07867198,Saaremaa,74,Saaremaa,Iide küla,2014,18,3195,Torgu spordisaal,Hea,"Korvpall, võrkpall"
2389,Torgu spordiväljak,,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,Kohaliku omavalitsuse üksus,Saaremaa Vallavalitsus,77000306,57.976834,22.07944,Saaremaa,74,Saaremaa,Iide küla,2014,0,3198,Võrkpalliplats,Rahuldav,Võrkpall
4623,Tori aleviku jõulinnak,Tori Põhikool,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tori Vallavalitsus,77000341,Mittetulundusühing,TORI SPORDIKLUBI,80303358,58.4774504,24.80045432,Pärnumaa,68,Tori,Tori alevik,8326,0,9817,Tori aleviku jõulinnak,Väga hea,harrastusvõimlemine
5142,Tori discgolfi park,Tori Põhikool,Muu vabas õhus asuv spordiobjekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tori Vallavalitsus,77000341,Mittetulundusühing,TORI SPORDIKLUBI,80303358,58.47720179,24.79935765,Pärnumaa,68,Tori,Tori alevik,8326,0,10689,Tori discgolfi park,Hea,discgolf
3208,Tori ekstreemspordiväljak,,Muu spordiplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tori Vallavalitsus,77000341,Kohaliku omavalitsuse üksus,Tori Põhikool,75015634,58.477459,24.800112,Pärnumaa,68,Tori,Tori alevik,8326,0,6934,Tori ekstreemspordiväljak,Väga hea,"BMX-vabastiil, Rulasport, muud rulluisutamise alad"
5838,Tori Hobusekasvanduse maneež,Tori Hobusekasvandus,Maneež,Kinnisasi,Spordialases kasutuses,Sihtasutus,Sihtasutus Eesti Maaelumuuseumid,90014017,Sihtasutus,Sihtasutus Eesti Maaelumuuseumid,90014017,58.47882515,24.81775487,Pärnumaa,68,Tori,Tori alevik,8326,0,11934,Tori Hobusekasvanduse maneež,Hea,"koolisõit, takistussõit"
5837,Tori Hobusekasvanduse ratsaspordiväljakud,Tori Hobusekasvandus,"Hipodroom, Ratsaspordi rajatis",Kinnisasi,Spordialases kasutuses,Sihtasutus,Sihtasutus Eesti Maaelumuuseumid,90014017,Sihtasutus,Sihtasutus Eesti Maaelumuuseumid,90014017,58.47925836,24.81328596,Pärnumaa,68,Tori,Tori alevik,8326,40,11931,Liivakattega ja geotekstiili täitega ratsaspordiväljak,Väga hea,"koolisõit, takistussõit"
1893,Tori Põhikooli korvpalliväljak,Tori Põhikool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tori Vallavalitsus,77000341,Kohaliku omavalitsuse üksus,Tori Põhikool,75015634,58.476175,24.798063,Pärnumaa,68,Tori,Tori alevik,8326,0,3546,Korvpalliväljak,Väga hea,"võrkpall, Korvpall"
1892,Tori Põhikooli staadion,Tori Põhikool,Staadion,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tori Vallavalitsus,77000341,Kohaliku omavalitsuse üksus,Tori Põhikool,75015634,58.476076,24.79736,Pärnumaa,68,Tori,Tori alevik,8326,0,3300,Staadion,Väga hea,"Jalgpall, Kergejõustik"
1891,Tori Põhikooli võimla,Tori Põhikool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tori Vallavalitsus,77000341,Mittetulundusühing,TORI SPORDIKLUBI,80303358,58.47682,24.797902,Pärnumaa,68,Tori,Tori alevik,8326,40,2450,Võimla,Väga hea,"Aeroobika, Sulgpall, saalijalgpall, Korvpall, Kergejõustik, Karate, võrkpall"
34,Torma Spordihoone,Torma Spordihoone,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Jõgeva Vallavalitsus,77000401,Kohaliku omavalitsuse üksus,Jõgeva Vallavalitsus,77000401,58.81867448,26.71400947,Jõgevamaa,50,Jõgeva,Torma alevik,8331,80,3490,Pallimängude saal,Väga hea,"Korvpall, Tennis, Sulgpall, võrkpall, Koroona ja novus, Lauatennis"
4967,Torma Spordihoone jõulinnak,Torma Spordihoone,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Jõgeva Vallavalitsus,77000401,Kohaliku omavalitsuse üksus,Torma Spordihoone,75038687,58.81827255,26.71431899,Jõgevamaa,50,Jõgeva,Torma alevik,8331,80,10451,Torma Spordihoone jõulinnak,Väga hea,"harrastusvõimlemine, Kulturism ja fitness"
38,Torma Spordihoone multifunktsionaalne mänguväljak,Torma Spordihoone,"Muu spordiplats, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Jõgeva Vallavalitsus,77000401,Kohaliku omavalitsuse üksus,Jõgeva Vallavalitsus,77000401,58.818311,26.714043,Jõgevamaa,50,Jõgeva,Torma alevik,8331,80,68,Multifunktsionaalne mänguväljak,Hea,"Tennis, jalgpall, Korvpall, võrkpall"
31,Torma Spordihoone staadion ja palliväljakud,Torma Spordihoone,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Jõgeva Vallavalitsus,77000401,Kohaliku omavalitsuse üksus,Torma Spordihoone,75038687,58.818315,26.715381,Jõgevamaa,50,Jõgeva,Torma alevik,8331,80,3908,Staadion ,Rahuldav,"jalgpall, Kergejõustik"
3447,Tõrma-Kõrgemäe slaalominõlv,Tõrma-Kõrgemäe spordiobjektid,Mäesuusa- või lumelauasõidu püsirajatis,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rakvere Vallavalitsus,77000329,Kohaliku omavalitsuse üksus,Rakvere Vallavalitsus,77000329,59.318004,26.353626,Lääne-Virumaa,60,Rakvere vald,Tõrma küla,8520,0,7575,Mäesuusa- või lumelauasõidu rada,Mitterahuldav,"lumelauasõit, mäesuusatamine"
3785,Tõrma-Kõrgemäe suusa- ja liikumisrajad,Tõrma-Kõrgemäe spordiobjektid,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rakvere Vallavalitsus,77000329,Kohaliku omavalitsuse üksus,Rakvere Vallavalitsus,77000329,59.318282,26.352714,Lääne-Virumaa,60,Rakvere vald,Tõrma küla,8520,0,8305,Sportliku liikumise rada,Rahuldav,"Tervisejooks ja -kõnd, Kepikõnd"
4622,Tõrva - Roobe kergliiklustee,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,57.98956,25.940438,Valgamaa,81,Tõrva,Roobe küla,7053,0,9805,Tõrva - Roobe kergliiklustee,Hea,"Tervisejooks ja -kõnd, Kepikõnd"
1938,Tõrva Avatud Noortekeskuse jalgpallistaadion,Tõrva Avatud Noortekeskus,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.001098,25.931286,Valgamaa,81,Tõrva,Tõrva linn,8529,50,3894,Jalgpalliväljak,Rahuldav,jalgpall
2938,Tõrva Avatud Noortekeskuse skatepark,Tõrva Avatud Noortekeskus,Muu spordiplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.000432,25.931318,Valgamaa,81,Tõrva,Tõrva linn,8529,0,6234,Skatepark,Rahuldav,"BMX-vabastiil, Rulasport, muud rulluisutamise alad"
1939,Tõrva Avatud Noortekeskuse spordiväljak,Tõrva Avatud Noortekeskus,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.000091,25.931666,Valgamaa,81,Tõrva,Tõrva linn,8529,50,5247,Tõrva Avatud Noortekeskuse spordiväljak,Hea,"Korvpall, võrkpall"
4235,Tõrva discgolfi park,,Muu vabas õhus asuv spordiobjekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.006499,25.926851,Valgamaa,81,Tõrva,Tõrva linn,8529,0,9026,Tõrva discgolfi park,Hea,discgolf
4560,Tõrva Gümnaasiumi jõulinnak,Tõrva Gümnaasium,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.008277,25.927296,Valgamaa,81,Tõrva,Tõrva linn,8529,0,9684,Tõrva Gümnaasiumi jõulinnak,Väga hea,harrastusvõimlemine
1932,Tõrva Gümnaasiumi spordihoone,Tõrva Gümnaasium,"Muu hoones asuv spordiobjekt, Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Gümnaasium,75005759,58.00687044,25.92733213,Valgamaa,81,Tõrva,Tõrva linn,8529,264,3038,Spordisaal,Väga hea,"võrkpall, Tennis, Korvpall, Sulgpall, Saalijalgpall, Saalihoki, Käsipall"
1937,Tõrva KEK-i linnaosa korvpalliväljak,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,57.99515976,25.94068764,Valgamaa,81,Tõrva,Tõrva linn,8529,0,6758,Korvpalliväljak,Kasutuskõlbmatu,Korvpall
4384,Tõrva kesklinna orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.0022,25.9229,Valgamaa,81,,,,,9319,Tõrva kesklinna orienteerumiskaa,,Orienteerumine
1605,Tõrva Kooli Ala õppekoha spordiväljak,Tõrva Kool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Kool,75004613,58.012531,25.696568,Valgamaa,81,Tõrva,Ala küla,1160,30,1511,Spordiväljak,Rahuldav,Korvpall
1604,Tõrva Kooli Ala õppekoha võimla,Tõrva Kool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Kool,75004613,58.01246981,25.69526326,Valgamaa,81,Tõrva,Ala küla,1160,30,1527,Võimla,Hea,"Korvpall, võrkpall"
1424,Tõrva Kooli Hummuli õppekoha staadion,Tõrva Kool,Staadion,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Kool,75004613,57.90773,26.060761,Valgamaa,81,Tõrva,Hummuli alevik,1905,0,3113,Staadion,Mitterahuldav,"jalgpall, Kergejõustik"
1425,Tõrva Kooli Hummuli õppekoha välispalliväljakud,Tõrva Kool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Kool,75004613,57.907217,26.06111,Valgamaa,81,Tõrva,Hummuli alevik,1905,0,3535,Jalgpalliväljak,Rahuldav,jalgpall
1807,Tõrva Kooli Riidaja õppekoha staadion,Tõrva Kool,Staadion,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Kool,75004613,58.091723,25.891685,Valgamaa,81,Tõrva,Riidaja küla,6976,0,2270,Staadion ,Mitterahuldav,"Jalgpall, Kergejõustik"
1806,Tõrva Kooli Riidaja õppekoha võimla,Tõrva Kool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Kool,75004613,58.09100191,25.89190346,Valgamaa,81,Tõrva,Riidaja küla,6976,50,2267,Võimla,Hea,"Aeroobika, Korvpall, võrkpall"
1944,Tõrva linna jalgrattakrossirada,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Mittetulundusühing,Mittetulundusühing Tõrva Spordiselts,80299579,58.007249,25.926302,Valgamaa,81,Tõrva,Tõrva linn,8529,0,3048,Jalgrattakrossirada,Rahuldav,Maastikusõit
1941,Tõrva linna Kaarlimäe spordiväljak,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,57.99770628,25.90618055,Valgamaa,81,Tõrva,Tõrva linn,8529,0,6240,Korvpalli- ja võrkpalliväljak,Rahuldav,"võrkpall, Korvpall"
1940,Tõrva linna liikumisrajad,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Mittetulundusühing,Mittetulundusühing Tõrva Spordiselts,80299579,58.008002,25.929301,Valgamaa,81,Tõrva,Tõrva linn,8529,0,3895,Tõrva linna liikumisrada,Rahuldav,Tervisejooks ja -kõnd
1942,Tõrva linna Riiska rannavõrkpalliväljakud ja jõulinnak,,"Muu vabas õhus asuv spordiobjekt, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,57.996632,25.936908,Valgamaa,81,Tõrva,Tõrva linn,8529,0,6742,Rannavõrkpalliplats,Hea,rannavõrkpall
1935,Tõrva linna spordihoone,Tõrva linna spordihoone,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Mittetulundusühing,Spordiklubi Viraaž,80069069,57.99000386,25.9406942,Valgamaa,81,Tõrva,Roobe küla,7053,24,2403,Pallimängude saal,Hea,"Kergejõustik, Korvpall, Tennis, võrkpall, saalijalgpall"
1943,Tõrva linna Vanamõisa rannavõrkpalliväljakud,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.009294,25.931575,Valgamaa,81,Tõrva,Tõrva linn,8529,0,6744,Rannavõrkpalliplats,Hea,rannavõrkpall
1934,Tõrva linna välisujula,,Välisujula,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.00997457,25.93076751,Valgamaa,81,Tõrva,Tõrva linn,8529,0,3892,Välisujumisbassein,Mitterahuldav,Ujumine
5986,Tõrva Motokeskus,,"Tehnikaspordi püsirada, v.a veemotorada",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Mittetulundusühing,Tõrva Motoklubi,80586942,58.02173991,25.92607359,Valgamaa,81,Tõrva,Möldre küla,5304,0,12129,Tõrva Motokeskus,Hea,motokross
4232,Tõrva multifunktsionaalne palliväljak,Tõrva linna spordihoone,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Mittetulundusühing,Spordiklubi Viraaž,80069069,57.989381,25.940892,Valgamaa,81,Tõrva,Roobe küla,7053,0,9019,Tõrva multifunktsionaalne palliväljak,Hea,"võrkpall, Tennis"
5360,Tõrva orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.007375,25.927333,Valgamaa,81,,,,,11121,Tõrva orienteerumiskaart,,Orienteerumine
1931,Tõrva staadion ja palliväljak,Tõrva Gümnaasium,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Gümnaasium,75005759,58.011108,25.925159,Valgamaa,81,Tõrva,Tõrva linn,8529,0,3043,Staadion,Väga hea,"Kergejõustik, Jalgpall"
5307,Tõrva Veemõnula,Tõrva Gümnaasium,Siseujula,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,Kohaliku omavalitsuse üksus,Tõrva Vallavalitsus,77000418,58.00721319,25.92627036,Valgamaa,81,Tõrva,Tõrva linn,8529,128,10985,Siseujumisbassein,Väga hea,Ujumine
3894,Tõrvandi jõulinnak,Tõrvandi Spordihoone,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,58.322395,26.701793,Tartumaa,79,Kambja,Tõrvandi alevik,8532,0,8516,Tõrvandi jõulinnak,Väga hea,harrastusvõimlemine
4688,Tõrvandi orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.316197,26.704381,Tartumaa,79,,,,,9911,Tõrvandi orienteerumiskaart,,Orienteerumine
3893,Tõrvandi Parkmetsa terviserada ja jõulinnak,,"Muu vabas õhus asuv spordiobjekt, Sportliku liikumise püsirada",Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,58.320478,26.690254,Tartumaa,79,Kambja,Soinaste küla,7666,0,9730,Tõrvandi Parkmetsa suusarada,Rahuldav,murdmaasuusatamine
1472,Tõrvandi Spordihoone,Tõrvandi Spordihoone,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,Kohaliku omavalitsuse üksus,Ülenurme Gümnaasium,75007439,58.32178256,26.70337485,Tartumaa,79,Kambja,Tõrvandi alevik,8532,156,2017,Võimla,Hea,"Võrkpall, Korvpall, Indiaca, Tennis, harrastusvõimlemine, Saalihoki"
1473,Tõrvandi staadion,Tõrvandi Spordihoone,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,Kohaliku omavalitsuse üksus,Ülenurme Gümnaasium,75007439,58.322046,26.702335,Tartumaa,79,Kambja,Tõrvandi alevik,8532,0,2014,Korvpalliplats,Hea,Korvpall
3609,Tõstamaa discgolfi rada,Tõstamaa spordiväljak,Muu vabas õhus asuv spordiobjekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,58.344047,23.99605,Pärnumaa,68,Pärnu,Ranniku küla,6819,40,7950,Discgolfi rada,Hea,discgolf
5683,Tõstamaa orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.3308,23.9924,Pärnumaa,68,,,,,11645,Tõstamaa orienteerumiskaart,,Orienteerumine
1826,Tõstamaa rahvamaja spordisaal,,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Tõstamaa Rahvamaja,75013285,58.33676543,23.99072963,Pärnumaa,68,Pärnu,Tõstamaa alevik,8540,40,4830,Spordisaal,Hea,"võrkpall, Korvpall"
1828,Tõstamaa spordiväljak,Tõstamaa spordiväljak,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Kohaliku omavalitsuse üksus,Tõstamaa Keskkool,75013339,58.34303256,23.99369912,Pärnumaa,68,Pärnu,Tõstamaa alevik,8540,44,4812,Staadion,Rahuldav,"Kergejõustik, jalgpall"
1829,Tõstamaa suusa- ja liikumisrada,Tõstamaa spordiväljak,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Pärnu Linnavalitsus,75000064,Mittetulundusühing,Tõstamaa Spordiklubi,80104088,58.34340298,23.99249589,Pärnumaa,68,Pärnu,Tõstamaa alevik,8540,0,3868,Terviserada,Hea,Tervisejooks ja -kõnd
3395,Tõsteklubi TuPo tõstesaal,,"Võimla, spordihall, spordisaal",Hoonestusõigus,Spordialases kasutuses,Mittetulundusühing,Spordiklubi TuPo,80138994,Mittetulundusühing,Spordiklubi TuPo,80138994,58.39888537,24.49138007,Pärnumaa,68,Pärnu,Pärnu linn,6619,32,7439,Tõsteklubi TuPo tõstesaal,Väga hea,"jõutõstmine, Tõstesport"
1146,Triigi jalgpalliväljak,Triigi spordihoone,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Väike-Maarja Vallavalitsus,75011694,Kohaliku omavalitsuse üksus,Väike-Maarja Vallavalitsus,75011694,59.11640494,26.32940645,Lääne-Virumaa,60,Väike-Maarja,Triigi küla,8348,0,3420,Jalgpalliväljak,Hea,jalgpall
3528,Triigi rannavõrkpalliplats,Triigi spordihoone,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Väike-Maarja Vallavalitsus,75011694,Mittetulundusühing,Mittetulundusühing Triigi Mõis,80258988,59.116736,26.330119,Lääne-Virumaa,60,Väike-Maarja,Triigi küla,8348,0,7706,Triigi rannavõrkpalliplats,Hea,rannavõrkpall
1147,Triigi spordihoone,Triigi spordihoone,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Väike-Maarja Vallavalitsus,75011694,Kohaliku omavalitsuse üksus,Väike-Maarja Vallavalitsus,75011694,59.11724057,26.33156937,Lääne-Virumaa,60,Väike-Maarja,Triigi küla,8348,44,2027,Pallimängude saal,Hea,"Korvpall, Lauatennis, Võrkpall, Sulgpall"
5953,Tsiatsungõlmaa-Kohandupalu orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,57.8015,26.9314,Võrumaa,87,,,,,12091,Tsiatsungõlmaa-Kohandupalu orienteerumiskaart,,Orienteerumine
4264,Tsirguliina Kooli jõulinnak,Tsirguliina Kool,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Valga Vallavalitsus,77000507,Kohaliku omavalitsuse üksus,Tsirguliina Kool,75002235,57.863989,26.192553,Valgamaa,81,Valga,Tsirguliina alevik,8365,0,9114,Jõulinnak,Rahuldav,harrastusvõimlemine
882,Tsirguliina Kooli staadion,Tsirguliina Kool,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Valga Vallavalitsus,77000507,Kohaliku omavalitsuse üksus,Tsirguliina Kool,75002235,57.86347812,26.19316279,Valgamaa,81,Valga,Tsirguliina alevik,8365,0,3902,Staadion,Väga hea,"jalgpall, Kergejõustik"
883,Tsirguliina Kooli võimla,Tsirguliina Kool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Valga Vallavalitsus,77000507,Kohaliku omavalitsuse üksus,Tsirguliina Kool,75002235,57.86446561,26.19143734,Valgamaa,81,Valga,Tsirguliina alevik,8365,20,3903,Võimla,Väga hea,"Korvpall, võrkpall, Tennis"
